Id,saleprice
1059,202949.538318344
1061,188026.1324174712
1064,341282.9148653169
1077,115450.31761842387
1081,149945.98984626835
1092,187040.6535023249
1093,150064.13669415633
1095,203693.41804074642
1099,134483.80228387043
1101,241629.7141034907
1103,218075.73641021556
1109,208207.0353954702
1112,176583.13766022705
1113,194033.7815198162
1114,199526.58890361036
1116,226760.7615543898
1117,154214.35083095968
1119,204059.88616068423
1121,121368.96392059088
1122,87514.28183150546
1125,109184.2200146733
1137,135375.02123667658
1142,170687.63334218715
1144,197842.21591678052
1145,158822.64630377552
1147,168805.46932150275
1148,130933.53554575986
1149,131004.09076195079
1150,84262.7331620345
1153,79896.41937451536
1154,74571.72698688568
1159,155799.59835525503
1161,61331.11191885383
1167,110466.31997365225
1171,104259.06865548878
1174,93313.85615918953
1188,120265.72761736476
1189,108863.52746727233
1191,83160.8159950117
1195,78079.20944296758
1199,115298.46265601479
1201,70138.29853964245
1204,139603.9867418374
1211,120527.90230888006
1214,153566.82914887567
1219,110118.44042033226
1220,57015.16742150564
1227,123768.47574608128
1229,222716.80360626604
1231,110332.03730292809
1234,177579.02106256664
1235,86804.49312742974
1239,147055.33892786136
1240,117751.2132834295
1241,128978.73044947261
1246,120202.62295171662
1249,111531.53062467389
1250,81209.90946928816
1252,78853.7911809601
1259,74618.94807149954
1267,76031.74221988804
1269,68865.85412863757
1270,56283.05397846504
1272,114900.84576134154
1274,79081.79444567663
1276,81725.09734796672
1279,113795.78976620466
1281,108171.58884897442
1286,62547.972551855346
1287,64317.3063649649
1290,49617.4870009787
1291,88002.04940908404
1297,43054.150312612284
1302,79387.36927642606
1303,48129.487004274786
1312,63189.321237619566
1315,58007.91400373155
1322,30931.132650470874
1327,70040.6400174016
1331,70219.42558461163
1333,70470.1705928244
1334,89998.10755217653
1336,65149.09777340717
1341,83624.72710995308
1344,77894.81329092577
1347,77948.64252050873
1348,123038.89404213795
1353,96266.19355132268
1355,86579.11398534875
1356,81272.53563051135
1357,97346.63575526097
1361,103363.37024993903
1364,78274.76391460629
1368,53409.28149986399
1369,58641.868439225545
1371,85436.09970286686
1373,96140.03731181918
1374,96703.69387080781
1387,81927.41229082391
1388,60466.86062791245
1392,123870.46057216484
1394,115553.78925547663
1406,121084.60026713039
1407,146183.1097571434
1408,70209.65969268985
1409,84172.5377041942
1411,127540.22370808502
1412,68641.92351526939
1413,105755.62739566354
1414,86162.24445194151
1425,212747.60304540923
1430,152294.82943855255
1431,246321.09503886531
1435,183040.6788082086
1441,195743.10255796334
1444,204737.68136442473
1445,91975.90918251805
1446,147149.89651053768
1452,75501.85920095688
1453,86515.96204566894
1456,220864.35930269858
1457,171252.08601957353
1460,142930.0392537076
1463,204738.8750746255
1468,206608.9249843917
1471,159840.01630458247
1474,193368.51987517023
1475,225573.6001604761
1476,196747.84924189845
1478,146717.64232429225
1482,104197.43018348647
1483,107820.58456950287
1484,108341.51610662615
1485,94010.9443246943
1496,96836.50323712539
1497,126597.26364231213
1500,96823.75434910477
1506,53345.097957907325
1507,65391.20610580198
1509,81849.90562509844
1510,87317.67232230175
1513,66740.49331118753
1517,71916.80983486785
1518,119412.6271083028
1523,118404.83094663545
1524,86692.64009927532
1526,128833.59483934734
1529,105488.40555741357
1531,86822.89104697491
1535,93132.14006745572
1536,58677.91557012391
1538,231153.77203315147
1540,181868.1140826392
1543,93192.45765554151
1545,75303.63911801967
1546,81264.71216111536
1557,74698.14554979137
1558,67849.48156451559
1559,77691.03195425686
1563,184930.99607169963
1568,165552.59867422623
1571,323619.6074494147
1578,113644.16011738697
1579,161204.0930421938
1584,143492.82041236383
1586,260466.42615578437
1604,164404.70986272578
1606,150546.83631952357
1610,221371.493175548
1611,53053.488585321735
1618,178574.21631267873
1623,160904.00868193744
1624,137896.40975205463
1628,136672.41022528967
1633,195425.1396560848
1645,112310.79454428602
1649,94993.71696193272
1652,110146.7599244804
1653,89906.8206475702
1656,90495.67657269545
1662,129776.9581463512
1668,87726.49087178904
1670,77545.50377868612
1672,74252.34537811713
1673,101638.4493931736
1674,95710.80816094439
1677,83822.85518018709
1678,68862.1129996078
1679,69010.74525750065
1685,203742.08684847035
1692,255275.2267783017
1693,115909.97379847316
1696,264218.2757150885
1709,208770.2871944599
1711,113108.81086359067
1717,150169.5262896808
1718,159935.1786698726
1721,202908.06087012743
1722,192425.31212549846
1725,119025.82938678142
1726,97006.69443917258
1730,136807.1105270854
1731,143624.46499858552
1733,135557.60987694818
1737,163143.68984017198
1746,190810.690317923
1747,202692.16029094456
1748,139318.664407217
1749,144992.84024675627
1760,172459.43045507252
1761,377174.7847002721
1762,222459.3630662851
1768,422179.48479010613
1769,227656.21141203018
1770,213738.46381426588
1776,156863.75179151737
1781,183393.7786793224
1785,175050.49856386636
1792,183533.39830426086
1798,141955.60023132846
1812,163169.04223613313
1814,236592.27882032617
1817,142056.51782631033
1818,78071.20275569307
1822,83263.80205503307
1823,97531.92488297787
1829,205805.41706812472
1838,74942.79287931402
1845,69118.26691184883
1851,76324.24781682433
1855,143853.07526655184
1856,172136.50907522033
1858,119053.59381778513
1865,146609.4700933993
1866,116759.89520672776
1867,91394.20790224861
1868,111233.20929516094
1876,101854.22096472255
1878,83329.81687248038
1879,105465.441932224
1882,212709.48137486563
1883,87147.83670172968
1887,101732.30517653447
1895,103315.57743768505
1898,89313.41906326287
1904,43139.28157707593
1908,138231.78870838723
1917,118964.45311453404
1918,89512.29420452993
1920,102446.81453790519
1922,107853.53954115392
1923,147135.03765418776
1931,88920.19731332445
1935,107895.04890537118
1936,89164.9379053591
1939,88201.3339110804
1943,58639.789142319816
1944,86055.92589058765
1946,201082.35507544214
1952,48053.487066995374
1954,91724.80890579536
1958,77351.1780826596
1964,118015.5588302103
1966,111727.92131492111
1969,78258.02192907018
1977,65773.66805373236
1980,73916.01754352354
1984,66245.21397611969
1985,50755.87004906578
1988,54614.52827273488
1989,65977.6153350647
1991,76275.09866091402
1992,89975.73207460986
1997,83579.14203598672
1999,93227.50985135202
2003,75571.40027667441
2005,105203.58937482111
2010,77209.24663783777
2012,64181.290335439815
2016,72303.66297175469
2017,67962.57789401659
2022,125198.97683643001
2023,105366.63419384006
2035,71650.67519305942
2036,125274.12561263492
2040,82241.32903517628
2042,88891.52526160017
2043,33380.420649224376
2055,103847.74275705595
2056,86041.05967130345
2059,107250.27577683468
2064,87330.14512872347
2066,161365.41509953112
2070,110618.2447252714
2071,71768.61285310623
2078,154085.30076844085
2080,116489.63556741567
2085,80703.9892086183
2089,73943.50962286812
2090,148157.62011471757
2092,182303.15916018517
2094,205827.68175965312
2095,165987.01956689166
2098,280277.4023050183
2099,177585.07041384742
2103,206747.27587994497
2120,106111.24825416863
2122,157177.71358431224
2123,189549.22572786803
2134,159049.18681373238
2135,117833.1950328222
2136,116760.44868158292
2143,50389.2890962641
2145,267099.1215473278
2146,191005.86191693923
2148,138077.9436426102
2155,201021.71354777255
2156,222037.6411208002
2157,96600.47073762729
2159,126652.71294156778
2161,156629.98592292663
2164,179017.48415583948
2165,112993.82695758708
2169,111155.84264794721
2171,81433.57187229116
2180,120517.90012846913
2182,565102.1431030836
2184,68930.86121186714
2185,32249.373888895403
2188,42020.9197650697
2191,85747.27317386368
2192,68170.43022051522
2196,98610.14084296575
2198,73531.10529066132
2204,72809.3046865346
2210,145254.43277509857
2213,107115.10148826057
2215,192414.04796072008
2219,90507.66274871069
2221,146003.80760317275
2224,140458.11364144625
2228,142054.96522883757
2232,57780.52508354465
2239,75312.63610414794
2246,179358.18363428992
2247,196430.32695856824
2249,256314.98933374218
2251,206975.92914539354
2254,266430.38981312804
2256,126579.03522781485
2259,145375.62512348374
2263,145878.55787296226
2266,135118.82431528575
2271,114130.56296753515
2274,107181.94175280961
2275,220507.71305481967
2280,167975.24830085042
2281,193217.2399063929
2291,96808.13972019796
2292,182174.1634970032
2295,252445.681066966
2297,120257.10829838572
2299,202720.70997214247
2302,148679.0846046777
2303,156162.2717552244
2304,95441.83159558439
2308,150579.08104192407
2312,120111.40778873784
2314,127639.88398414521
2315,118960.05007575658
2316,188862.13719715606
2320,188695.62844414535
2321,240225.52767866646
2322,190708.3999874469
2325,116211.4079364752
2336,134947.69111760898
2340,150931.83820583334
2341,188562.61833336536
2342,240079.59781485007
2345,122833.33794291486
2346,133930.07919249224
2347,129625.44482732759
2354,98534.79913332987
2357,149877.23207990688
2359,97645.22439376057
2360,114526.68305345792
2361,84712.4134292804
2362,50742.67055379276
2366,103080.59124822612
2367,77103.46592828614
2370,91876.49456763249
2373,85050.75539683914
2376,100050.752202538
2378,91747.51259296626
2382,136389.22740428406
2387,165892.4869070765
2392,155683.467230462
2395,141987.35858700593
2396,209204.64293367666
2397,155956.06184835057
2399,165885.38252533897
2401,200137.86169059007
2402,140390.98399950902
2407,140359.00906300326
2411,145485.62431111207
2414,200620.26973804377
2418,147564.12702385164
2419,150469.9770702785
2424,85514.46895438666
2427,115375.70431501562
2430,119847.75723457379
2439,151248.42915917645
2441,236359.02296898834
2442,135002.30564342494
2446,391173.7935861662
2447,272299.6744743467
2452,244062.86109778684
2457,237375.61138614948
2458,257539.6375645793
2462,225362.14169418867
2465,103829.90552685395
2467,102094.88668846867
2473,75198.72722222657
2478,186013.19239824964
2479,152201.21129614557
2482,129681.70551705484
2485,79016.69196270764
2488,111480.29727598457
2494,114676.74958538773
2500,149615.86152224964
2509,72754.20844205312
2512,70446.43786391956
2514,87595.05840778063
2515,68556.94367783295
2516,104938.48625591933
2518,117145.60534033211
2519,132766.56671755022
2520,88866.32959804687
2527,102529.67020232514
2532,115816.0019371171
2538,114347.63938839124
2539,136563.7251679801
2543,85075.38508176734
2551,92589.30418367611
2554,70928.00018354355
2555,88489.52715199787
2557,64712.15300673293
2561,137547.06254072237
2563,104014.74070295703
2564,150330.78524231774
2570,104799.23778925218
2571,217421.65730933216
2576,93523.25425777782
2582,100784.99800361627
2584,96471.46232716132
2587,110133.55987282789
2589,115703.73295255318
2591,114661.293987103
2597,77228.61116313074
2602,100654.77735901462
2605,98307.54993788368
2610,131476.85086911582
2611,123270.64599284552
2614,83006.00314530407
2616,135561.26424531496
2617,109987.14616350364
2620,72182.94343598594
2623,69796.07703551049
2631,115148.42684980828
2638,112888.47127558496
2639,54842.98742382529
2645,58676.41906032632
2647,58296.160166808564
2648,79104.54048460047
2650,73091.66341345235
2652,75287.57553504256
2656,108575.50508407982
2658,127000.49494036786
2661,101470.80185585142
2665,70547.3311137485
2673,94910.93463189286
2678,52679.04594646619
2679,82200.33970392682
2680,43072.378863847276
2685,77811.61573237639
2695,65595.84545143109
2698,58759.01037416099
2700,114346.08382435479
2706,96954.6829358924
2708,130127.66534315003
2709,91161.49142447638
2711,151844.2495190383
2718,120073.38994658497
2719,121729.69985264257
2721,79150.85131071517
2725,90281.29737621067
2726,167158.16259357773
2732,166472.06332403002
2733,97509.10255578422
2739,184525.02116816392
2747,159846.20131909684
2751,170316.12876064458
2754,135272.70174333264
2755,188529.33260176834
2756,173976.95697439834
2758,170814.0993243217
2763,163532.94132351468
2764,210516.05261970256
2765,160536.5349741508
2766,139165.2346670028
2768,112672.68471588436
2781,146891.7612594567
2784,123808.43181831128
2785,104985.34234498626
2786,104809.796681309
2796,249146.66483266943
2797,215460.32403745764
2801,183900.3130544689
2805,145386.075534435
2806,190879.9742776393
2812,170008.32618196742
2817,150975.18188635394
2822,123051.0550094011
2825,122814.14833352294
2828,78786.77817151227
2831,82057.1075716059
2843,96355.0252257387
2845,68942.15710732887
2847,110662.11330820552
2855,104809.57541080151
2856,82718.49729001819
2859,129575.62017582422
2865,127916.65586403159
2867,143627.98818767557
2869,126705.93398663482
2870,169237.6057682303
2874,61346.16644089056
2876,47669.0898682336
2889,200751.2662856541
2892,232249.98650469087
2895,126621.63136692383
2898,181065.0020129193
2901,224123.02773653943
2902,211079.15996713858
2908,120267.37427027049
2909,91000.08101485805
2916,180747.40390723126
2917,68782.26022348448
2919,62341.526369361956
2921,74611.66219294419
2922,244952.6447106097
2925,189323.37205006502
2928,152267.91070138008
