Id,saleprice
1674,180986.59499201502
1677,131475.90515894946
1678,128260.54784702782
1679,126294.45375996671
1685,321628.05027367047
1692,450143.6544070886
1693,297612.9246867777
1696,454164.5249752099
1709,326244.1188684543
1711,287428.7885429684
1717,188431.37014276176
1718,188431.37014276176
1721,249358.08944948248
1722,221070.5153767233
1725,312850.78189261165
1726,215569.05147370425
1730,167549.46021147032
1731,178628.81400533544
1733,179072.70712889504
1737,194446.84895780083
1746,230091.55321681505
1747,175378.8457579155
1748,172794.4178287585
1749,211377.6032436751
1760,191431.49064395585
1761,765341.2492678869
1762,355862.5584359511
1768,753400.0143005744
1769,233651.93135128872
1770,293195.0794547561
1776,209682.72455242323
1781,405122.18487235584
1785,267434.4598484958
1792,231588.6638303257
1798,285310.3821922757
1812,186723.05725271182
1814,224922.02387472097
1817,128864.30895253626
1818,141529.76593954544
1822,126786.90560834082
1823,121385.3453585939
1829,242961.335780671
1838,202322.67521173146
1845,165202.0474620747
1851,209175.18882520316
1855,280294.6187557877
1856,166945.04572366577
1858,200927.1426794667
1865,212083.99283334077
1866,141625.95664827953
1867,162498.88751676286
1868,190699.49511270973
1876,131624.60632505303
1878,144794.95562769446
1879,164908.39863676397
1882,129004.76193259914
1883,121971.82520311573
1887,90551.40364093204
1895,140464.0801672719
1898,147123.2033340823
1904,69653.89928606988
1908,139639.3355547911
1917,132571.99590172112
1918,113950.68003305414
1920,125310.07878136203
1922,132788.49986866064
1923,137637.51769423363
1931,126468.63412550345
1935,123766.67461334623
1936,122568.98451419809
1939,113723.88281765103
1943,114655.93468793403
1944,122208.47520748802
1946,252929.66436738597
1952,92444.9925095304
1954,107397.83007645795
1958,122335.86186394602
1964,126716.80220571661
1966,130038.377676202
1969,92227.21908354359
1977,110977.12031691681
1980,94420.78217485537
1984,122355.84702240863
1985,89357.96848381923
1988,99282.33731020721
1989,118957.57234050783
1991,133600.58615099694
1992,118828.81697556813
1997,122165.80398960062
1999,191529.58974898283
2003,104933.06433649424
2005,106297.02819412576
2010,120437.44654580478
2012,121605.41342678346
2016,126490.62248456063
2017,112976.32965811735
2022,186354.3128101249
2023,138294.43040216513
2035,133961.72094270246
2036,191597.71102976106
2040,116596.89565444323
2042,150054.08806463287
2043,86389.009941139
2055,119668.33485020667
2056,110818.96201111421
2059,108083.8799214292
2064,117740.49394671396
2066,206119.68883712633
2070,132599.62793839985
2071,85131.64013071546
2078,217641.46904401112
2080,150809.20880612868
2085,127838.85591435755
2089,111487.68426841043
2090,184154.18469796574
2092,235997.79605378845
2094,255815.09084648037
2095,205085.23717972933
2098,398547.41962126317
2099,277698.9848681221
2103,277126.59515611065
2120,142581.08002862232
2122,168881.50999694283
2123,167825.23735514726
2134,201419.98878066737
2135,114802.03457028481
2136,127229.35155039436
2143,131429.09143139448
2145,325259.6727537643
2146,280215.53036097466
2148,210900.1476877437
2155,299446.6837665057
2156,259920.88105107856
2157,144332.3105464504
2159,209131.29887485527
2161,188309.84184840403
2164,196351.76777633422
2165,175053.161609863
2169,125593.14321736689
2171,110791.53947198574
2180,157963.05624040304
2182,1026729.7137307351
2184,128252.27162485322
2185,81875.7547821369
2188,77526.50510048175
2191,113578.74887813066
2192,91876.63181216696
2196,181931.63827713442
2198,92741.8921621954
2204,153333.58508541333
2210,158817.53076455405
2213,103331.83163062857
2215,272741.4770221958
2219,243595.22618031112
2221,196033.28569401856
2224,168911.15650069027
2228,179956.03254878128
2232,117704.6057598049
2239,114165.78378642503
2246,255436.5778970983
2247,258132.9099559531
2249,134094.3126389409
2251,177261.319905178
2254,145189.3286845644
2256,210859.66099168037
2259,188345.99564445353
2263,253760.89283681914
2266,201130.84529741746
2271,186827.40708464925
2274,185262.52003306363
2275,275993.9362754367
2280,147513.8139680127
2281,117904.54172595045
2291,102591.0643046282
2292,146798.5772627017
2295,193635.5813178376
2297,100216.2330252938
2299,134625.74474133013
2302,113205.35389609748
2303,120954.21764431121
2304,111512.9792957679
2308,176727.7376573811
2312,230264.5905153005
2314,168436.98085452899
2315,187122.20002495457
2316,173631.1681548842
2320,244849.72504701425
2321,299746.9031229669
2322,213891.45774391454
2325,165019.67264445804
2336,387474.23725484347
2340,292123.1891308061
2341,298281.3816635222
2342,360580.7310195808
2345,229508.4183328046
2346,177736.84246515436
2347,151804.73190220367
2354,254511.85453449993
2357,179081.13949669895
2359,153012.14687792276
2360,129216.30415588184
2361,98692.25280952774
2362,90175.2937350679
2366,128762.25569145058
2367,118448.41598875332
2370,130088.71204532406
2373,117285.25426823788
2376,118382.39482034607
2378,153661.92310089897
2382,260016.42428112304
2387,323750.2398881815
2392,334248.6046309204
2395,323930.4510125734
2396,341851.3690773184
2397,267395.0350616248
2399,322450.2837508992
2401,391218.5131068078
2402,268895.8338277899
2407,200794.29243181285
2411,174076.1012284305
2414,189533.650343009
2418,278526.34758409305
2419,186392.26276776445
2424,198337.80707084626
2427,179183.1186026513
2430,224242.34187941128
2439,204316.99434454454
2441,272419.2149011868
2442,230864.52354949145
2446,595147.0531963988
2447,401969.55077139795
2452,318783.72138882225
2457,371210.11705157225
2458,267943.0463695374
2462,438747.954115347
2465,194762.1892529284
2467,196688.4003398907
2473,139182.6769796097
2478,203775.38894836276
2479,168903.64660090988
2482,161618.64467209837
2485,120780.75504322014
2488,138688.14683698752
2494,116349.93533662605
2500,271195.7023367748
2509,172905.45500392007
2512,185143.9980238292
2514,161440.79176461147
2515,192469.36409729885
2516,244890.908286042
2518,163624.9221326276
2519,193150.24522685714
2520,178989.45878478533
2527,159913.1957382782
2532,120672.28857877945
2538,124482.43469773815
2539,135031.16950917942
2543,116887.89151933684
2551,126912.66308217848
2554,109468.50585115621
2555,105089.98129754691
2557,91316.20906440444
2561,118073.3190973869
2563,131588.4839733103
2564,133789.08292817735
2570,110648.7205712287
2571,316817.95076524053
2576,145703.51882707674
2582,129856.54970090486
2584,144832.8256649359
2587,109663.67058827943
2589,117828.87875466292
2591,196137.55466301908
2597,112071.89595976734
2602,132931.75650474714
2605,159648.2226718595
2610,156994.50625604542
2611,144899.98030028585
2614,121981.03479996904
2616,196316.9098819692
2617,137146.241140832
2620,123707.44374181991
2623,86287.99256002801
2631,141393.56486600227
2638,132847.31057388097
2639,115672.36444910931
2645,123412.50582472738
2647,97607.64696453899
2648,119594.46561243845
2650,115378.81387466124
2652,118576.30021704143
2656,113656.10118350657
2658,156005.26303100612
2661,208278.4293408199
2665,159969.79517904547
2673,146206.64323503137
2678,88903.72802557929
2679,103851.73654184843
2680,73151.79232445465
2685,103940.09720930175
2695,124696.86001759623
2698,114000.14552179816
2700,205374.0525168095
2706,124995.471569476
2708,142410.55013459353
2709,133701.50656843744
2711,124461.91600374269
2718,199378.1625254647
2719,193559.8212736428
2721,166222.3947879584
2725,157168.8933002094
2726,214934.93110799303
2732,193806.3108771232
2733,119639.44244584155
2739,183606.08357669908
2747,169914.7303869517
2751,244484.3133112133
2754,205940.68676329323
2755,245783.96498521668
2756,231172.3456236222
2758,226539.76567157003
2763,202013.37797087757
2764,238971.59901651254
2765,165075.19586628577
2766,138993.15986747635
2768,167556.10248946256
2781,248477.47843215396
2784,169932.75950885814
2785,115168.15238811687
2786,109103.23254951386
2796,254883.19273089993
2797,280680.58711022837
2801,251584.67038381187
2805,250794.77850244733
2806,208079.01353990973
2812,203555.84038304002
2817,123907.28600143475
2822,131383.08489732904
2825,251295.70091884414
2828,147107.9293363039
2831,177175.07634525947
2843,130741.32830426352
2845,104013.63481659001
2847,143879.5075565509
2855,148936.3758233445
2856,123052.99800184899
2859,126982.63922571024
2865,167447.04820252946
2867,140442.80484488065
2869,171219.17616473936
2870,167841.60031977636
2874,128784.95202102851
2876,83896.86226819959
2889,139801.41394191707
2892,274489.17841321643
2895,258153.24439495523
2898,254503.3792796586
2901,297814.91679575114
2902,333106.7653766332
2908,126625.11920222481
2909,117148.94977643657
2916,139048.96113691962
2917,92896.3277382375
2919,92155.02687814113
2921,100965.77163681712
2922,192792.74000974133
2925,157120.9282661785
2928,113961.03481533795
